# Undirected graph: ../../data/output/amazon.ungraph.txt
# Amazon
# Nodes: 334863 Edges: 925872
# FromNodeId	ToNodeId
371945	458559
371945	502254
371946	443079
371947	418776
371951	478211
371955	480185
371955	531108
371956	486961
371957	501411
371957	548536
371959	373858
371959	403423
371959	517550
371959	529708
371961	501810
371962	429588
371962	485507
371962	533560
371963	408011
371964	383679
371968	448642
371968	472455
371972	477429
371972	509907
371973	423312
371973	531659
371974	388782
371974	535201
371980	488232
371981	415619
371981	452712
371981	529449
371983	381427
371983	384169
371983	388279
371983	395462
371983	400714
371983	407972
371983	504077
371983	504742
371983	524138
371983	524446
371983	525240
371984	380219
371984	456390
371985	378387
371985	393302
371985	414848
371985	446491
371985	468301
371985	531341
371988	498647
371988	537295
371988	542520
371989	502083
371990	395907
371990	492418
371991	435810
371991	483396
371991	503446
371991	521217
371995	423504
371996	447726
371996	457027
371997	379324
371997	395891
371997	531641
372000	472156
372000	497389
372003	435082
372003	445792
372005	375253
372005	433548
372005	437232
372005	444868
372005	476114
372005	505807
372005	509534
372005	519252
372005	540126
372008	463883
372009	543549
372011	546358
372011	547336
372012	403693
372012	425391
372014	391675
372014	538257
372016	507982
372018	443881
372020	385198
372020	449575
372022	438265
372022	505225
372025	424429
372025	463749
372025	477148
372027	532506
372028	399944
372028	434781
372028	466257
372030	491416
372030	524683
372032	387031
372033	544505
372034	405379
372034	529470
372036	482355
372036	526140
372036	528651
372036	530805
372038	437826
372038	534025
372039	397413
372042	412179
372042	457900
372042	506097
372046	388167
372046	399256
372046	503659
372048	481047
372048	488638
372048	522338
372048	535556
372050	406127
372050	542044
372051	377180
372051	436909
372051	476997
372052	484610
372052	497899
372052	501518
372052	509570
372052	520413
372052	521970
372053	412852
372053	425126
372053	433478
372054	404960
372054	406472
372054	430478
372054	438733
372054	470058
372054	487710
372054	522962
372055	486903
372055	510858
372057	380788
372057	381557
372057	386820
372057	490183
372057	505742
372064	486988
372064	508084
372065	377449
372067	467650
372071	441440
372071	473935
372071	489067
372072	519840
372073	420400
372074	399279
372075	379283
372075	450976
372075	516945
372078	444460
372078	502844
372079	413696
372079	490759
372079	506509
372079	513132
372079	524656
372081	423038
372081	476680
372083	472720
372084	419855
372092	376988
372092	403576
372092	453483
372094	409084
372094	409165
372094	464625
372095	374066
372095	384267
372095	408661
372095	409537
372095	539296
372097	388329
372097	479291
372097	484274
372098	416328
372098	517104
372100	514842
372101	411716
372101	412712
372101	461134
372103	465017
372107	489663
372111	390999
372111	478113
372117	395351
372119	372743
372120	464033
372122	546107
372122	547227
372122	547953
372123	512847
372124	435126
372124	519589
372126	399944
372126	462375
372126	466257
372127	461507
372127	517472
372129	432882
372134	440019
372134	522500
372135	492573
372139	412925
372142	398053
372142	410697
372142	425234
372142	471605
372144	435420
372144	459760
372144	479614
372145	542449
372145	546117
372145	547301
372146	419848
372146	443718
372148	425413
372148	439084
372148	525481
372149	536726
372155	387543
372155	388871
372155	391552
372155	392721
372155	402707
372155	418651
372155	419598
372155	429938
372155	431606
372155	432751
372155	438583
372155	458768
372155	460999
372155	461711
372155	486289
372155	509291
372155	518994
372155	528107
372155	528523
372155	539768
372157	391452
372157	439584
372157	453336
372157	453706
372162	419990
372162	484413
372166	457512
372170	384870
372170	477582
372171	499409
372173	480688
372173	498353
372173	506448
372173	539701
372174	442828
372174	465909
372176	395284
372176	401996
372176	401998
372176	449747
372176	471603
372177	457553
372179	382032
372179	439495
372180	393433
372180	408875
372180	414478
372180	525696
372181	383055
372181	492954
372181	524681
372181	539546
372184	402013
372184	422641
372184	523717
372184	531446
372185	375663
372185	392412
372188	402340
372188	450760
372188	483787
372188	515308
372189	544911
372190	372195
372190	489963
372190	489967
372190	489971
372191	400690
372191	431270
372195	489963
372195	489967
372195	489971
372196	380964
372196	449234
372196	458358
372201	424648
372201	480127
372202	396195
372202	399182
372202	432402
372202	436636
372202	459271
372202	463113
372202	479872
372202	518523
372205	376113
372205	383191
372205	384865
372205	393102
372205	406753
372205	418842
372205	434973
372205	436105
372205	475216
372205	477753
372205	489978
372205	499230
372205	538079
372208	516616
372211	515844
372212	397128
372212	461371
372213	379337
372213	423004
372213	446938
372216	420374
372216	473449
372216	537931
372218	432389
372218	454371
372218	499554
372219	375376
372219	492187
372221	452195
372226	477232
372226	520236
372226	531682
372228	454773
372230	394528
372230	505982
372231	492242
372232	538465
372234	491936
372235	377732
372235	483531
372235	503670
372235	509977
372238	415253
372238	443821
372238	492595
372239	379439
372239	381294
372239	505814
372242	377738
372242	393421
372242	427141
372242	470301
372242	488354
372242	538604
372243	423539
372243	504582
372245	542489
372246	394608
372246	400571
372246	418654
372246	421939
372246	425556
372246	454367
372246	461389
372246	494272
372246	518362
372246	522251
372248	462657
372254	499190
372257	382501
372257	408624
372258	457884
372258	513102
372259	483802
372265	412590
372265	473962
372269	462356
372272	429917
372272	481586
372273	418562
372273	522329
372274	398707
372274	402732
372274	441638
372276	399818
372276	489668
372276	532334
372278	404914
372278	414006
372282	485880
372282	505950
372282	530758
372283	512923
372286	461320
372287	544420
372287	545571
372287	545648
372288	428618
372290	459936
372290	535351
372292	395036
372292	500702
372293	420020
372294	445893
372294	457290
372297	454003
372297	529477
372298	440515
372298	507396
372298	535330
372299	459519
372299	472044
372299	489104
372299	501318
372299	544810
372305	486398
372305	529382
372313	376935
372313	379918
372313	400866
372313	421386
372313	439096
372313	448705
372313	489855
372313	492115
372313	518765
372313	525086
372314	444047
372317	425735
372317	455489
372318	447143
372318	465167
372318	484449
372318	538013
372318	538850
372319	507258
372319	507865
372321	444087
372323	395973
372323	396538
372323	417684
372323	439866
372323	486192
372323	495782
372323	503935
372323	521521
372323	528704
372323	539224
372325	394156
372325	409703
372325	439769
372325	479677
372325	499505
372325	542044
372327	376161
372327	449376
372329	372414
372329	400182
372329	422512
372329	461053
372329	464606
372329	473664
372329	526243
372334	500792
372334	523411
372335	494032
372335	503854
372336	466921
372336	491335
372336	511724
372336	512036
372336	537233
372337	469608
372337	488400
372341	392677
372344	471195
372345	433104
372346	452599
372348	402076
372349	490823
372349	543617
372358	481262
372359	471941
372360	398692
372360	471014
372361	396280
372362	450590
372362	486169
372364	411986
372364	452006
372364	465234
372365	398678
372370	384315
372370	397113
372370	445591
372371	395594
372371	453923
372371	462787
372371	497570
372373	451935
372373	540359
372374	473216
372374	492742
372374	500404
372376	378690
372376	398165
372376	421962
372377	404794
372377	420282
372377	471698
372377	492738
372377	493334
372378	384076
372381	543606
372381	547129
372382	399994
372382	399996
372382	399998
372382	400003
372385	439887
372385	456511
372386	546577
372391	394234
372391	489656
372392	372394
372392	374726
372393	416180
372393	437887
372394	374726
372394	402020
372394	448300
372394	452875
372394	484730
372394	547057
372395	432505
372396	444984
372396	500387
372396	524697
372399	498000
372399	507988
372399	508588
372400	437308
372406	481309
372409	478983
372409	514730
372411	408429
372411	421831
372412	401079
372413	410299
372413	413561
372413	527012
372414	378569
372414	392576
372414	461053
372414	464606
372416	388414
372416	394665
372416	408466
372416	439441
372416	470395
372416	507982
372417	411231
372417	440107
372417	516195
372418	453130
372418	492575
372418	493859
372418	516141
372418	529402
372418	536237
372418	538390
372419	415551
372420	435939
372420	497334
372420	527116
372423	400610
372423	538654
372425	413112
372425	430799
372426	474941
372428	426178
372429	421804
372429	500627
372430	438323
372430	523975
372431	372489
372431	426402
372431	446676
372431	507743
372431	530864
372438	372439
372438	372441
372438	464501
372439	464501
372441	464501
372441	518022
372442	425543
372442	428381
372443	413229
372446	413312
372446	508253
372448	403739
372450	541910
372456	458358
372456	473222
372456	543993
372458	470450
372459	414763
372460	532432
372465	393414
372465	440523
372465	450900
372465	463827
372465	468591
372465	522500
372465	530683
372474	436265
372474	500765
372475	378328
372475	427427
372476	383038
372476	430283
372476	472712
372476	514043
372477	404694
372477	426466
372477	477135
372478	437521
372478	486254
372478	491888
372481	397308
372482	377514
372482	389937
372482	396386
372486	397581
372486	397799
372486	487001
372488	385497
372488	388232
372488	391372
372488	420404
372488	430155
372488	471072
372488	480306
372488	488511
372488	496319
372489	446676
372489	507743
372489	530864
372492	377797
372492	440612
372492	459498
372492	469868
372495	439559
372495	463971
372495	487426
372497	491168
372499	396664
372499	460829
372502	383175
372502	385348
372502	456987
372504	388065
372504	439741
372504	448038
372505	416498
372505	447453
372506	486965
372506	526394
372508	446054
372510	474577
372510	545551
372510	546588
372510	547010
372511	382438
372512	493665
372517	467615
372517	539824
372518	382235
372518	420688
372518	439443
372518	483494
372518	490057
372518	524631
372519	431857
372521	420225
372522	387117
372522	502572
372522	511642
372524	435469
372525	513061
372526	503736
372527	420518
372527	433354
372527	447545
372527	448834
372527	478602
372527	484626
372527	517190
372527	519175
372527	525736
372527	533404
372529	513693
372532	491408
372532	543384
372535	384259
372535	522197
372535	522727
372536	507175
372537	481419
372538	404946
372540	416318
372544	406483
372544	520856
372545	375364
372545	461509
372549	453095
372549	524494
372550	419138
372553	383220
372553	386304
372553	450851
372553	523256
372553	536145
372554	488858
372555	408011
372555	432018
372557	424680
372560	391069
372561	424185
372561	546772
372562	373450
372562	492944
372563	428246
372565	418865
372565	454537
372565	522634
372567	390312
372567	506888
372567	509447
372567	514357
372568	402939
372571	425317
372571	448709
372571	502156
372572	497244
372575	423748
372576	407734
372576	453755
372576	468665
372576	509956
372578	476623
372580	420107
372580	457788
372580	461409
372580	512680
372582	470495
372582	489907
372584	379894
372584	417729
372584	420290
372584	488075
372587	378427
372587	385092
372587	437383
372589	430376
372589	486988
372590	416893
372591	382172
372592	376126
372592	432306
372594	375812
372594	384731
372594	462435
372595	394243
372595	531857
372598	414742
372602	405834
372603	399238
372603	492569
372603	495741
372604	476974
372604	489702
372607	438784
372607	518952
372608	415874
372608	532884
372608	536216
372611	541155
372615	401689
372615	441736
372616	395027
372618	531983
372619	475470
372619	520375
372621	414564
372621	436000
372622	418915
372622	482075
372622	490059
372623	444248
372624	380445
372624	413599
372625	506235
372625	539881
372626	396938
372626	396943
372626	442464
372626	491115
372626	535085
372626	541174
372629	372630
372629	372636
372631	372634
372631	372637
372634	372637
372635	409371
372635	491404
372635	529699
372638	446485
372638	465737
372638	465743
372638	465746
372638	465752
372638	539395
372639	407670
372639	408289
372639	451587
372639	497231
372639	497783
372639	504060
372639	524212
372639	530499
372641	447214
372643	384857
372643	402575
372643	458983
372643	476350
372643	480630
372644	374683
372644	421587
372644	430603
372644	445461
372644	456806
372644	482655
372644	485551
372644	536719
372644	538557
372652	513724
372652	535838
372657	516977
372657	517595
372660	439443
372660	491989
372661	397066
372662	393655
372662	398552
372664	449740
372664	476410
372664	507720
372665	398558
372665	435055
372665	477321
372665	493120
372670	495073
372670	536786
372670	536792
372671	399123
372671	508917
372673	442509
372675	421764
372677	519449
372677	540033
372679	392893
372679	446920
372679	446934
372679	495709
372679	514189
372680	373831
372680	396495
372680	410111
372680	414747
372680	487483
372685	473772
372688	531855
372690	435562
372690	487522
372690	501519
372692	471744
372693	506954
372693	518435
372693	534733
372694	471585
372694	511268
372695	468944
372697	519078
372698	437119
372698	515106
372699	511177
372701	397842
372701	457105
372701	461529
372704	381946
372705	428701
372706	407647
372706	431741
372706	522205
372707	395766
372707	417076
372707	467648
372711	372714
372711	372715
372711	406200
372711	466252
372714	372715
372714	466252
372716	499684
372722	396630
372722	420386
372722	539918
372723	509892
372725	514502
372726	525635
372727	543239
372727	547215
372727	547216
372731	529986
372731	530169
372736	546069
372739	523347
372741	482901
372742	396589
372743	373052
372743	377891
372743	386753
372743	398454
372743	405693
372743	421264
372743	421680
372743	429563
372743	438545
372743	478728
372743	481133
372743	500829
372743	504657
372743	541329
372744	467284
372746	501724
372747	439797
372747	514809
372750	418774
372750	472514
372751	459419
372752	403713
372752	454388
372753	380925
372754	398606
372754	405328
372755	396534
372755	397336
372755	458674
372761	477780
372762	383200
372765	385941
372765	476316
372768	374672
372768	375820
372770	394414
372770	451544
372771	403323
372771	463421
372771	487592
372773	415063
372773	507576
372777	381022
372777	422963
372777	424095
372777	441248
372777	448120
372777	499474
372777	522215
372777	528263
372777	536024
372781	469385
372781	487469
372782	372787
372783	372784
372783	372785
372783	372786
372783	372787
372783	501485
372784	372785
372784	372786
372784	372787
372785	372786
372785	372787
372785	374306
372786	372787
372788	384999
372789	373242
372789	420368
372790	422412
372790	444367
372790	477810
372791	469030
372793	505612
372793	540095
372794	385658
372794	414125
372794	466269
372794	544267
372795	414191
372795	504659
372796	390806
372796	427298
372796	454811
372797	391835
372797	494164
372798	430313
372798	520933
372799	540328
372800	412839
372800	417000
372803	504340
372804	443972
372806	431045
372806	438019
372807	421204
372807	451311
372807	535085
372809	441192
372809	455238
372809	461415
372810	521125
372811	491955
372811	514102
372812	472212
372814	426240
372814	539575
372816	538627
372818	374025
372818	391706
372819	446330
372819	541636
372820	372980
372820	433422
372820	468690
372820	471083
372820	537211
372823	544182
372823	546124
372823	548000
372823	548178
372824	544182
372824	546124
372824	548000
372824	548178
372826	470120
372826	494987
372827	436506
372827	527230
372827	532368
372830	375700
372830	459378
372831	408723
372831	533835
372833	413990
372833	420486
372833	528578
372835	424816
372835	502427
372835	536539
372836	393071
372836	518347
372838	483844
372839	384375
372839	386751
372839	506077
372839	519048
372840	383227
372840	491458
372841	434576
372841	469025
372843	517740
372844	395341
372844	482828
372844	513794
372846	446321
372846	501945
372846	535059
372847	489170
372850	433659
372852	429917
372852	534320
372853	379524
372854	458306
372854	505571
372856	396758
372856	420528
372856	515869
372857	445587
372857	525883
372863	420390
372863	523038
372864	402076
372865	491335
372866	376279
372866	447735
372866	494483
372868	418904
372868	429024
372868	500171
372869	470480
372870	406759
372871	504559
372871	516846
372871	539388
372872	527901
372876	467719
372877	374425
372877	379654
372877	383896
372877	384362
372877	417854
372877	432219
372877	433529
372877	436205
372877	462719
372877	478653
372877	487072
372877	527173
372881	422286
372881	430549
372881	495307
372881	512916
372882	395668
372882	460799
372884	425258
372884	522792
372885	432132
372885	463784
372887	452318
372887	510209
372889	379445
372889	442307
372891	516100
372892	399977
372892	399978
372893	396814
372893	407671
372893	493312
372893	528050
372893	530970
372893	533248
372894	432587
372894	485029
372896	383292
372896	430841
372896	431266
372896	446327
372896	481252
372896	495131
372896	499746
372897	374948
372897	381674
372897	386997
372897	389080
372897	437042
372897	454187
372897	470919
372897	500167
372897	502247
372897	516135
372897	516205
372897	522859
372897	527862
372897	536764
372898	375374
372898	376886
372898	384707
372898	386841
372898	400823
372898	407566
372898	439577
372898	463662
372898	529516
372898	531024
372899	389678
372901	418781
372902	544653
372902	544791
372902	545235
372902	546221
372906	467284
372909	420643
372909	421322
372909	534435
372910	476816
372912	411426
372912	495047
372912	530210
372916	396766
372916	534705
372919	412661
372919	481691
372920	515228
372921	424934
372921	478614
372927	405292
372930	450387
372931	394582
372931	522845
372931	525785
372932	383936
372932	512237
372935	518211
372936	397470
372939	457259
372939	495007
372939	538069
372940	395186
372940	401425
372940	523445
372945	415825
372945	453370
372946	528808
372948	476749
372948	484620
372949	396847
372949	402178
372951	528707
372952	396380
372952	494070
372953	373783
372953	379660
372953	389000
372953	412780
372953	425475
372953	436711
372953	515912
372955	526532
372957	381227
372963	389650
372963	398987
372963	406277
372963	407283
372963	412707
372963	414418
372963	428484
372963	463225
372963	475283
372963	487123
372963	488892
372963	521601
372963	524851
372963	529021
372963	529311
372963	531810
372964	379992
372964	438310
372964	442118
372964	466642
372964	542764
372968	403277
372968	426907
372969	497565
372969	533433
372972	396867
372972	536069
372973	379926
372974	437527
372974	483648
372976	531264
372977	438361
372978	456390
372978	512529
372979	506333
372982	427493
372982	487221
372983	435561
372984	416448
372984	434718
372985	515339
372985	535053
372988	380810
372988	439530
372988	450531
372989	470224
372994	378322
372994	522904
372998	425104
372999	384958
372999	440165
372999	477285
373004	478050
373006	543605
373008	472398
373012	475663
373014	537236
373020	397135
373020	420915
373020	473621
373021	398801
373021	444580
373021	536660
373024	455022
373024	488755
373025	421861
373026	504576
373030	377037
373030	468613
373030	476649
373031	383777
373031	392362
373031	428387
373031	439462
373031	442516
373031	443568
373031	493763
373031	496461
373031	496494
373031	496542
373031	498304
373031	515555
373031	518195
373035	521984
373035	538591
373038	504511
373038	528689
373039	456196
373039	509709
373039	515473
373039	535082
373040	440527
373040	452902
373040	462394
373041	482263
373042	476668
373043	442687
373047	545334
373047	547773
373048	382535
373048	493462
373048	498279
373048	527138
373049	391822
373052	481133
373054	484121
373058	527635
373060	427956
373060	440922
373061	414970
373061	460592
373064	373953
373065	542563
373066	396951
373066	399380
373066	475343
373066	542119
373067	438664
373067	488705
373068	437005
373068	540317
373070	445627
373071	433578
373071	541282
373072	479491
373072	544689
373072	548387
373073	432176
373076	396099
373076	498590
373085	471529
373085	486988
373086	503291
373086	517177
373090	523529
373092	427407
373093	396401
373098	427331
373098	531314
373102	380562
373102	539419
373103	521393
373105	382945
373105	420658
373105	422569
373107	419749
373107	460884
373107	487797
373107	512494
373109	492211
373109	530276
373110	464664
373110	539905
373111	479048
373112	498972
373112	534987
373116	404846
373117	498039
373118	382971
373122	434220
373124	374181
373124	420341
373124	426415
373124	433319
373130	386409
373130	397014
373130	400084
373132	477773
373134	390804
373134	398755
373134	420176
373134	420854
373134	489204
373134	507662
373134	514011
373134	528578
373134	540141
373134	540867
373137	466807
373137	532318
373139	474036
373141	449905
373142	391552
373142	442860
373149	400215
373149	402177
373149	421509
373149	432825
373149	437154
373149	437215
373149	440237
373149	448191
373149	513568
373149	518435
373149	519264
373153	391059
373153	479626
373155	393135
373157	477589
373158	529337
373164	426277
373164	457789
373164	515928
373168	479055
373169	415678
373169	513961
373171	423743
373171	480674
373171	510305
373173	398017
373173	455778
373174	403587
373174	484837
373175	462412
373178	517534
373179	401541
373179	449404
373180	373420
373180	437826
373181	376748
373181	460712
373186	440918
373187	386971
373187	469304
373187	507753
373187	515668
373188	389871
373188	421557
373188	444750
373188	460870
373192	424221
373192	452636
373193	533586
373194	379443
373194	379903
373194	387351
373194	397658
373194	409145
373194	451165
373194	464679
373194	473452
373194	504759
373194	533653
373196	437473
373197	391191
373197	401928
373197	411206
373197	464865
373201	392312
373201	523155
373202	387809
373203	412327
373203	475873
373206	486906
373206	496112
373207	406421
373207	466069
373213	399104
373213	548243
373214	373781
373214	416367
373214	459221
373214	479311
373214	498370
373214	518159
373214	528290
373217	460926
373218	399465
373218	458630
373219	467612
373219	494946
373219	510929
373219	540275
373221	541590
373223	516056
373224	473782
373225	388704
373225	449228
373225	450144
373225	451644
373225	476747
373226	426660
373226	546844
373229	387958
373229	483746
373230	494728
373235	377269
373235	390591
373235	420900
373235	438282
373235	444746
373235	533891
373237	400425
373237	458443
373238	418827
373242	404949
373242	471801
373242	519055
373244	381027
373245	450473
373245	470257
373246	465541
373248	474515
373248	496803
373250	434785
373251	477999
373252	379582
373252	486992
373252	497620
373253	462096
373258	381877
373258	540583
373263	510159
373267	405920
373267	517315
373268	450407
373271	533477
373273	490870
373275	481133
373280	433516
373281	467284
373284	481205
373286	397179
373286	413468
373286	514388
373287	392124
373287	412447
373288	388952
373288	398458
373288	440774
373288	460929
373288	510665
373289	420860
373289	420996
373294	412767
373296	397246
373299	397684
373299	429936
373300	511887
373301	401164
373301	458536
373301	515712
373301	523355
373302	401799
373302	425455
373304	389110
373304	415595
373307	490457
373307	522577
373308	419992
373308	469180
373308	481457
373308	505994
373308	538696
373309	507722
373310	421283
373310	502726
373314	488556
373315	389335
373315	390950
373315	393215
373315	410920
373315	426677
373315	463543
373315	543391
373315	545827
373317	426677
373317	545827
373318	418174
373319	463806
373320	520482
373324	440812
373324	518885
373328	373529
373331	402146
373331	410703
373332	374295
373332	424684
373332	497658
373333	384954
373333	408729
373333	496643
373334	410631
373334	514385
373334	534430
373336	513527
373337	496695
373337	523360
373338	378709
373338	457921
373339	400522
373339	405308
373339	413332
373339	522922
373339	530464
373339	543331
373340	451356
373340	538682
373340	538686
373341	499932
373344	542405
373348	452712
373348	502307
373348	533771
373358	378696
373358	427942
373360	418395
373363	406974
373363	540276
373364	399540
373365	420518
373367	436706
373368	476318
373370	403527
373370	403528
373370	403529
373372	379044
373372	403033
373372	427241
373372	433115
373372	441614
373372	481232
373372	527315
373373	388004
373373	429910
373374	421318
373374	427937
373374	476097
373374	506888
373377	494094
373377	534250
373377	546130
373379	506197
373380	421963
373380	499637
373384	383936
373387	428058
373388	462926
373388	500120
373388	510347
373388	527495
373389	540146
373390	444960
373390	468959
373394	417394
373394	468964
373394	493758
373395	450194
373397	492062
373397	500813
373400	395469
373400	401507
373400	508602
373403	407011
373403	426564
373404	466885
373405	467994
373406	450675
373406	523713
373411	446707
373413	394050
373413	490360
373413	517969
373414	449927
373419	419695
373419	437628
373419	487836
373420	475814
373421	383040
373421	444632
373421	478727
373421	519542
373422	437411
373425	434148
373425	434489
373426	438214
373426	445041
373426	501693
373427	515958
373430	390566
373430	468989
373431	511934
373432	523386
373433	395926
373434	522822
373436	489856
373437	514180
373438	409881
373438	409887
373440	458058
373449	427894
373450	451875
373450	492944
373452	405642
373452	526437
373454	374204
373455	482230
373456	445025
373458	414162
373458	433511
373460	413891
373460	463977
373460	521653
373460	532570
373461	412908
373464	390489
373464	483197
373465	382755
373465	508858
373466	440977
373467	416876
373468	487798
373469	511109
373471	448388
373472	465296
373472	532554
373473	392875
373473	437216
373473	448590
373473	501634
373476	464229
373478	381645
373478	440320
373480	463656
373481	469266
373483	380533
373483	387900
373483	411725
373483	501157
373483	508127
373483	511596
373484	546879
373484	546881
373484	546884
373485	373527
373486	523147
373487	375116
373487	421135
373488	392161
373488	402074
373488	403693
373488	409654
373488	524540
373490	513607
373490	522779
373491	411230
373491	439797
373491	466257
373493	429673
373497	415686
373497	434993
373498	513805
373499	383825
373499	536561
373500	453830
373500	527472
373503	395630
373504	486662
373506	470840
373507	405088
373507	407837
373507	479360
373507	481639
373508	373526
373508	378079
373508	425178
373508	429781
373508	488656
373508	520890
373510	418930
373510	439066
373510	467940
373511	377883
373511	524643
373516	418292
373516	464006
373516	472636
373516	524861
373516	537498
373517	442334
373517	464749
373519	394757
373519	478175
373519	530223
373520	467292
373523	538806
373524	406419
373524	431673
373528	405329
373528	427654
373528	466283
373528	497000
373528	517875
373529	394722
373529	431567
373529	481227
373529	483951
373529	484140
373529	495672
373529	501578
373529	517662
373529	539570
373529	540548
373530	528821
373531	380792
373531	394337
373531	406716
373531	411036
373531	419667
373531	438113
373531	443086
373531	458287
373531	469664
373531	488402
373531	500303
373531	527790
373531	530512
373531	535661
373533	397323
373534	380611
373534	416739
373534	440939
373534	489010
373536	438629
373536	446830
373540	375558
373542	470443
373542	516092
373547	410240
373547	477251
373549	383399
373549	530309
373550	415258
373550	447116
373550	488494
373550	539767
373551	481311
373552	492032
373553	470043
373554	418273
373554	434770
373554	517581
373555	432012
373557	450703
373561	481820
373562	516575
373562	525309
373563	424909
373566	473579
373567	414154
373567	420860
373567	489095
373567	502847
373568	397512
373568	421220
373569	395227
373573	411975
373573	533186
373576	397468
373577	417269
373578	473631
373579	405361
373579	485656
373579	534445
373582	411760
373582	418778
373587	418674
373588	498431
373589	467057
373589	503866
373590	546013
373594	537068
373595	436771
373595	526675
373598	501392
373599	381479
373599	467132
373599	518941
373601	397558
373601	445174
373601	457699
373601	469154
373604	519235
373605	491592
373605	533764
373606	466864
373606	471496
373609	501274
373609	535181
373610	393249
373610	404923
373610	440636
373610	468374
373610	468746
373610	474856
373610	499622
373610	544896
373611	440573
373612	476546
373613	382930
373618	373619
373618	373627
373618	373631
373618	505339
373619	373627
373619	373631
373619	390990
373619	538454
373621	417720
373621	444164
373621	469492
373621	474900
373621	538025
373623	438746
373623	526679
373624	524024
373626	423091
373626	443819
373626	447151
373626	522354
373627	373631
373630	413432
373631	445502
373631	538534
373637	421333
373637	518330
373638	488749
373639	390233
373639	529896
373640	381706
373643	413638
373643	423748
373643	428118
373643	453122
373643	481764
373643	529237
373643	533860
373645	481201
373645	495631
373647	384290
373647	411483
373647	429316
373647	443707
373647	522227
373648	487198
373648	490216
373648	491504
373648	516761
373649	529241
373651	408031
373652	379190
373652	414275
373653	508426
373653	513136
373653	525464
373655	432536
373655	468226
373658	422835
373658	452714
373658	540330
373660	459572
373660	486304
373660	537546
373663	429475
373663	524442
373665	458726
373666	473938
373668	414312
373671	374542
373671	482374
373674	377241
373677	391708
373677	465232
373678	398696
373678	442661
373680	496329
373681	444201
373681	536207
373682	420969
373682	447474
373682	487619
373682	518949
373682	519172
373683	440230
373684	402984
373684	405352
373684	420607
373684	431952
373684	437948
373684	444426
373684	468510
373684	470677
373684	508369
373684	514980
373684	518952
373684	530353
373684	539281
373686	432012
373687	457537
373687	472737
373689	411728
373689	435863
373691	404955
373691	439778
373691	511367
373692	488826
373692	542601
373693	456442
373693	534381
373694	434903
373694	482322
373695	434482
373696	459336
373698	387701
373700	422419
373703	397416
373703	402273
373703	431970
373705	545902
373705	545906
373705	548241
373707	505662
373709	406847
373709	507584
373709	519774
373709	525721
373710	526867
373712	467637
373714	471305
373714	543485
373715	437622
373716	396011
373716	442757
373716	475603
373718	380626
373719	396971
373719	399053
373719	428747
373719	433956
373719	434276
373719	466130
373719	483305
373719	499413
373719	515713
373719	545069
373719	547542
373722	414770
373722	422462
373724	429812
373724	453191
373724	538597
373726	414770
373726	450909
373726	462220
373727	381653
373727	471740
373727	506446
373728	415386
373728	442757
373729	381478
373729	446619
373734	493547
373736	408626
373736	441448
373736	488236
373739	381588
373739	387954
373741	384508
373741	532831
373742	476474
373742	477963
373744	389106
373744	517020
373744	526093
373745	385680
373745	458339
373745	466707
373745	470364
373745	502494
373745	503375
373745	521708
373749	513026
373749	531483
373751	375523
373752	448263
373753	442757
373756	404948
373759	445289
373759	475605
373759	499504
373759	548351
373760	545472
373760	545740
373763	459013
373764	545548
373764	545606
373764	546413
373765	441665
373765	500551
373767	484887
373767	493610
373768	421764
373768	541584
373769	387335
373769	422897
373769	531509
373770	412713
373770	441810
373771	397963
373771	410915
373771	516247
373775	424131
373776	403209
373776	501444
373778	428792
373778	483698
373780	414267
373780	466493
373780	486079
373780	521409
373781	387804
373781	480385
373781	526506
373781	528290
373781	529171
373783	389000
373783	434866
373783	436711
373785	408941
373785	416284
373785	444368
373785	445364
373785	449338
373785	450772
373785	453633
373785	455433
373785	462616
373785	483408
373785	499436
373785	510920
373786	502981
373787	421501
373787	516050
373788	445382
373791	390001
373791	406616
373791	468292
373791	500202
373791	513987
373793	397689
373793	498494
373796	388562
373796	496463
373796	541150
373798	520971
373799	396502
373799	451488
373799	511278
373799	511689
373799	519686
373801	410716
373801	436020
373805	536907
373807	508618
373808	446226
373811	544398
373811	544861
373811	546381
373813	386796
373813	386801
373813	467637
373813	503602
373814	478187
373814	519228
373815	382851
373815	415344
373819	404656
373819	439291
373819	495991
373820	396070
373820	426315
373821	399380
373821	403638
373821	414145
373821	475343
373821	514739
373821	537975
373821	542119
373822	470327
373822	537519
373823	439071
373824	454418
373825	491354
373828	475813
373828	485644
373831	410111
373831	414747
373837	418510
373837	418514
373838	408422
373839	445411
373840	456039
373840	459292
373841	381679
373841	444654
373842	512059
373844	392997
373844	488282
373844	539217
373847	382382
373847	420811
373847	458481
373849	400358
373849	467021
373849	541718
373851	409325
373851	410746
373851	504861
373851	509166
373852	402416
373852	508396
373854	422884
373854	507682
373855	397790
373855	506410
373858	401020
373858	414140
373858	464369
373858	465692
373858	523182
373858	530043
373858	544510
373861	540603
373863	403580
373863	430895
373863	450895
373865	458101
373866	377056
373866	475938
373869	398503
373869	471741
373869	537918
373875	431071
373875	466587
373876	463338
373876	473402
373876	486967
373876	508012
373876	514870
373876	537332
373879	478821
373879	533972
373881	440271
373881	500051
373882	460334
373882	515373
373883	428442
373883	438467
373883	465481
373883	480410
